Timestamp,Field_ID,Asset_ID,Ambient_Temperature_C,Humidity_Percentage,Daily_Rainfall_mm,Soil_Moisture_Percentage,Nitrogen_N_ppm,Phosphorus_P_ppm,Potassium_K_ppm
2023-02-18,FLD_06,EQP_006,30.9,55.5,0.0,52.1,56.0,29.7,51.9
2023-02-19,FLD_01,EQP_001,21.3,27.2,0.0,54.0,59.9,30.4,41.2
2023-02-19,FLD_02,EQP_002,12.5,37.3,0.0,44.0,51.1,32.0,39.3
2023-02-19,FLD_03,EQP_003,20.1,54.1,0.0,27.1,40.2,27.5,39.1
2023-02-19,FLD_04,EQP_004,28.4,65.6,0.38,57.9,40.9,35.2,39.5
2023-02-19,FLD_05,EQP_005,17.7,29.8,0.0,39.7,46.7,36.4,44.9
2023-02-19,FLD_06,EQP_006,33.8,43.1,0.0,46.3,55.1,28.4,43.6
2023-02-20,FLD_01,EQP_001,12.8,38.9,0.0,45.1,51.0,22.4,33.2
2023-02-20,FLD_02,EQP_002,14.1,15.0,0.0,55.4,56.3,29.9,38.4
2023-02-20,FLD_03,EQP_003,30.1,58.4,0.0,31.6,44.2,30.6,49.3
2023-02-20,FLD_04,EQP_004,29.2,55.5,0.0,49.4,62.4,23.8,31.2
2023-02-20,FLD_05,EQP_005,15.7,41.0,0.0,48.7,55.4,18.6,34.4
2023-02-20,FLD_06,EQP_006,28.6,52.6,0.0,53.3,36.9,29.1,50.0
2023-02-21,FLD_01,EQP_001,15.1,42.8,0.01,47.1,45.1,28.1,38.1
2023-02-21,FLD_02,EQP_002,20.1,46.1,0.0,45.7,47.0,23.5,49.5
2023-02-21,FLD_03,EQP_003,25.9,60.8,0.0,27.0,53.7,34.9,39.5
2023-02-21,FLD_04,EQP_004,28.9,55.2,0.0,43.5,48.8,30.2,43.5
2023-02-21,FLD_05,EQP_005,15.0,24.2,0.0,43.0,47.1,29.1,48.2
2023-02-21,FLD_06,EQP_006,22.3,66.3,0.0,56.7,40.1,32.2,42.2
2023-02-22,FLD_01,EQP_001,15.2,43.8,0.0,63.4,39.1,30.9,36.0
2023-02-22,FLD_02,EQP_002,16.7,40.7,0.0,44.5,40.1,25.2,45.0
2023-02-22,FLD_03,EQP_003,34.9,63.4,0.0,32.3,52.8,28.4,40.0
2023-02-22,FLD_04,EQP_004,25.6,58.8,0.0,53.0,55.7,29.2,34.8
2023-02-22,FLD_05,EQP_005,14.9,35.6,0.0,43.3,44.8,33.7,38.9
2023-02-22,FLD_06,EQP_006,27.7,64.6,0.0,56.6,51.2,30.5,43.5
2023-02-23,FLD_01,EQP_001,19.8,34.6,0.0,40.7,57.1,23.9,44.4
2023-02-23,FLD_02,EQP_002,15.1,31.0,0.0,45.6,48.5,22.3,51.9
2023-02-23,FLD_03,EQP_003,31.9,75.1,0.07,32.0,47.7,37.1,37.6
2023-02-23,FLD_04,EQP_004,28.7,26.2,0.0,39.9,52.9,34.4,37.5
2023-02-23,FLD_05,EQP_005,4.6,42.5,0.0,47.5,57.7,35.2,44.4
2023-02-23,FLD_06,EQP_006,26.7,57.4,0.15,54.0,36.7,33.5,24.6
2023-02-24,FLD_01,EQP_001,12.1,30.3,0.0,56.6,40.8,33.3,42.8
2023-02-24,FLD_02,EQP_002,8.1,33.7,0.0,51.9,54.6,27.7,33.2
2023-02-24,FLD_03,EQP_003,35.1,40.2,0.0,22.9,43.5,25.8,43.1
2023-02-24,FLD_04,EQP_004,31.5,65.2,0.01,52.3,38.0,35.3,34.0
2023-02-24,FLD_05,EQP_005,13.5,43.0,0.0,34.9,51.3,35.4,46.0
2023-02-24,FLD_06,EQP_006,32.9,53.4,0.0,55.5,53.4,34.2,36.3
2023-02-25,FLD_01,EQP_001,12.8,29.5,0.0,58.1,57.5,33.2,40.5
2023-02-25,FLD_02,EQP_002,5.4,39.8,0.0,52.8,56.8,28.5,39.6
2023-02-25,FLD_03,EQP_003,24.7,51.1,0.0,28.7,60.6,39.1,40.2
2023-02-25,FLD_04,EQP_004,29.2,56.2,0.16,45.9,47.8,24.4,33.9
2023-02-25,FLD_05,EQP_005,16.5,48.6,0.0,49.2,39.1,36.1,41.6
2023-02-25,FLD_06,EQP_006,28.7,55.1,0.0,49.0,41.2,36.2,30.9
2023-02-26,FLD_01,EQP_001,19.9,31.8,0.0,47.5,36.3,24.4,47.4
2023-02-26,FLD_02,EQP_002,14.4,35.0,0.1,52.0,61.6,28.2,32.0
2023-02-26,FLD_03,EQP_003,28.6,56.1,0.0,24.1,36.7,23.4,40.5
2023-02-26,FLD_04,EQP_004,35.3,49.1,0.0,36.6,42.6,22.5,36.1
2023-02-26,FLD_05,EQP_005,14.7,26.0,0.0,49.0,39.7,30.4,42.4
2023-02-26,FLD_06,EQP_006,29.7,55.5,0.0,62.0,60.7,23.5,45.0
2023-02-27,FLD_01,EQP_001,18.2,29.0,0.0,42.7,57.4,33.3,30.8
2023-02-27,FLD_02,EQP_002,14.1,43.3,0.0,51.4,59.4,28.9,39.7
2023-02-27,FLD_03,EQP_003,24.6,58.1,0.0,27.9,54.0,28.1,42.5
2023-02-27,FLD_04,EQP_004,27.0,52.9,0.0,48.8,56.6,27.8,30.4
2023-02-27,FLD_05,EQP_005,22.0,54.3,0.0,48.2,42.2,31.8,43.4
2023-02-27,FLD_06,EQP_006,27.6,47.0,0.0,53.3,44.3,33.4,48.9
2023-02-28,FLD_01,EQP_001,12.7,42.9,0.18,58.9,53.8,30.4,44.5
2023-02-28,FLD_02,EQP_002,16.9,28.1,0.0,44.3,63.7,29.1,36.3
2023-02-28,FLD_03,EQP_003,30.5,60.1,0.0,22.4,39.0,31.5,44.3
2023-02-28,FLD_04,EQP_004,29.2,65.6,0.0,54.0,41.9,21.9,27.8
2023-02-28,FLD_05,EQP_005,17.2,42.3,0.0,42.1,56.9,28.1,39.7
2023-02-28,FLD_06,EQP_006,30.1,38.6,0.0,55.8,49.9,31.3,37.7
2023-03-01,FLD_01,EQP_001,23.3,29.9,0.0,47.3,47.8,34.0,42.0
2023-03-01,FLD_02,EQP_002,18.6,49.8,0.0,40.0,41.1,30.5,30.0
2023-03-01,FLD_03,EQP_003,21.4,58.5,0.0,32.2,54.4,32.7,38.5
2023-03-01,FLD_04,EQP_004,28.5,56.8,0.0,52.8,50.1,35.3,27.2
2023-03-01,FLD_05,EQP_005,10.7,40.2,0.11,49.4,51.3,28.1,49.5
2023-03-01,FLD_06,EQP_006,25.1,57.1,0.0,58.4,42.7,27.9,38.2
2023-03-02,FLD_01,EQP_001,20.2,49.3,0.0,50.4,53.4,26.1,38.3
2023-03-02,FLD_02,EQP_002,16.8,24.8,0.0,36.4,45.5,35.1,52.5
2023-03-02,FLD_03,EQP_003,23.4,39.2,0.0,32.5,58.4,30.0,32.2
2023-03-02,FLD_04,EQP_004,32.5,52.3,0.0,42.2,50.7,25.4,41.5
2023-03-02,FLD_05,EQP_005,12.8,36.0,0.0,43.6,39.7,29.3,41.1
2023-03-02,FLD_06,EQP_006,19.5,56.3,0.0,70.9,41.1,37.3,46.0
2023-03-03,FLD_01,EQP_001,17.5,57.7,0.0,55.6,52.7,19.6,38.9
2023-03-03,FLD_02,EQP_002,15.4,54.4,0.0,42.8,49.5,36.2,37.3
2023-03-03,FLD_03,EQP_003,28.8,54.7,0.0,25.1,57.5,32.5,40.3
2023-03-03,FLD_04,EQP_004,29.6,49.7,0.0,54.1,46.1,20.6,43.7
2023-03-03,FLD_05,EQP_005,13.8,28.2,0.0,43.9,45.1,38.8,38.3
2023-03-03,FLD_06,EQP_006,33.4,62.0,0.0,56.1,40.9,29.0,40.0
2023-03-04,FLD_01,EQP_001,18.7,46.8,0.0,59.2,53.3,33.8,43.7
2023-03-04,FLD_02,EQP_002,11.8,40.7,0.0,53.9,55.6,27.8,37.1
2023-03-04,FLD_03,EQP_003,30.0,57.9,0.28,38.1,58.6,31.0,45.6
2023-03-04,FLD_04,EQP_004,25.3,57.4,0.0,45.7,57.5,26.8,34.0
2023-03-04,FLD_05,EQP_005,13.3,33.2,0.0,45.6,57.2,25.5,49.1
2023-03-04,FLD_06,EQP_006,30.7,62.5,0.06,49.2,57.1,30.9,43.3
2023-03-05,FLD_01,EQP_001,11.6,31.1,0.0,48.4,55.6,22.4,43.7
2023-03-05,FLD_02,EQP_002,20.5,45.5,0.0,40.4,54.7,31.3,36.8
2023-03-05,FLD_03,EQP_003,25.4,38.5,0.0,24.5,53.9,27.3,40.4
2023-03-05,FLD_04,EQP_004,24.6,63.5,0.44,60.1,47.7,27.7,43.9
2023-03-05,FLD_05,EQP_005,13.5,41.4,0.0,50.0,54.9,24.9,38.5
2023-03-05,FLD_06,EQP_006,28.8,53.1,0.17,61.2,39.5,33.1,48.0
2023-03-06,FLD_01,EQP_001,17.9,51.0,0.0,57.8,52.6,38.2,50.5
2023-03-06,FLD_02,EQP_002,23.4,35.2,0.0,44.2,38.8,31.8,27.4
2023-03-06,FLD_03,EQP_003,31.1,61.3,0.0,25.9,44.8,35.9,47.0
2023-03-06,FLD_04,EQP_004,30.9,52.9,0.0,57.7,50.0,35.1,48.0
2023-03-06,FLD_05,EQP_005,13.4,35.2,0.0,39.6,53.0,28.0,50.9
2023-03-06,FLD_06,EQP_006,32.3,58.0,0.0,60.7,56.8,32.1,42.8
2023-03-07,FLD_01,EQP_001,16.5,45.7,0.0,47.5,47.5,21.7,43.2
2023-03-07,FLD_02,EQP_002,16.9,47.8,0.0,43.2,48.8,29.6,37.3
2023-03-07,FLD_03,EQP_003,29.6,48.1,0.43,25.0,55.0,33.1,35.2
2023-03-07,FLD_04,EQP_004,32.1,49.2,0.01,48.5,56.6,29.8,42.7
2023-03-07,FLD_05,EQP_005,14.3,38.1,0.17,46.6,44.0,29.1,30.7
2023-03-07,FLD_06,EQP_006,27.2,51.9,0.0,45.8,46.3,26.9,46.3
2023-03-08,FLD_01,EQP_001,12.3,32.5,0.0,49.5,39.6,27.7,41.1
2023-03-08,FLD_02,EQP_002,18.7,34.5,0.0,47.9,47.0,20.4,39.1
2023-03-08,FLD_03,EQP_003,33.7,56.5,0.0,25.6,71.5,31.7,34.0
2023-03-08,FLD_04,EQP_004,28.6,40.0,0.0,38.1,46.8,24.1,26.1
2023-03-08,FLD_05,EQP_005,18.5,56.5,0.0,48.2,52.9,32.0,28.4
2023-03-08,FLD_06,EQP_006,28.0,61.0,0.0,63.4,49.4,13.4,31.2
2023-03-09,FLD_01,EQP_001,14.6,50.5,0.05,52.2,34.3,27.5,42.1
2023-03-09,FLD_02,EQP_002,17.4,27.5,0.0,54.4,48.7,31.5,30.9
2023-03-09,FLD_03,EQP_003,34.1,44.9,0.0,16.9,52.3,25.5,35.7
2023-03-09,FLD_04,EQP_004,30.5,50.8,0.0,42.4,51.8,36.1,36.9
2023-03-09,FLD_05,EQP_005,13.5,37.8,0.0,47.9,53.7,32.6,34.1
2023-03-09,FLD_06,EQP_006,26.5,48.8,0.06,56.5,53.0,36.8,44.1
2023-03-10,FLD_01,EQP_001,15.8,28.3,0.0,51.4,42.7,25.3,36.0
2023-03-10,FLD_02,EQP_002,17.5,38.2,0.0,52.3,48.4,29.8,32.7
2023-03-10,FLD_03,EQP_003,35.7,43.0,0.29,31.9,47.1,27.0,33.3
2023-03-10,FLD_04,EQP_004,37.4,56.0,0.14,44.1,50.0,30.3,36.9
2023-03-10,FLD_05,EQP_005,21.1,37.9,0.0,42.6,46.6,27.2,42.0
2023-03-10,FLD_06,EQP_006,23.6,60.2,0.0,62.7,46.1,37.1,36.3
2023-03-11,FLD_01,EQP_001,17.6,35.6,0.0,54.9,64.8,29.1,44.0
2023-03-11,FLD_02,EQP_002,16.7,53.1,0.0,42.6,40.4,32.5,41.2
2023-03-11,FLD_03,EQP_003,31.4,42.5,0.0,28.5,46.4,25.6,45.7
2023-03-11,FLD_04,EQP_004,32.0,66.0,0.07,46.6,48.2,21.8,37.6
2023-03-11,FLD_05,EQP_005,20.3,35.4,0.02,46.4,48.5,31.6,33.1
2023-03-11,FLD_06,EQP_006,29.2,30.3,0.0,61.7,47.0,34.1,44.9
2023-03-12,FLD_01,EQP_001,19.8,41.8,0.0,46.5,64.0,34.7,38.6
2023-03-12,FLD_02,EQP_002,20.9,29.0,0.0,39.5,46.1,25.8,28.7
2023-03-12,FLD_03,EQP_003,29.7,67.9,0.0,17.8,49.5,23.2,51.9
2023-03-12,FLD_04,EQP_004,32.1,55.1,0.0,51.9,60.0,39.5,44.9
2023-03-12,FLD_05,EQP_005,15.5,48.7,0.0,45.6,50.7,24.3,54.5
2023-03-12,FLD_06,EQP_006,34.2,59.0,0.0,54.3,66.6,21.3,43.5
2023-03-13,FLD_01,EQP_001,16.1,44.6,0.0,51.0,65.1,32.8,32.0
2023-03-13,FLD_02,EQP_002,18.3,24.6,0.0,44.8,53.5,19.2,38.0
2023-03-13,FLD_03,EQP_003,33.0,50.1,0.0,16.7,27.3,27.7,43.3
2023-03-13,FLD_04,EQP_004,33.1,50.5,0.1,38.7,46.9,31.0,42.7
2023-03-13,FLD_05,EQP_005,14.3,40.4,0.0,40.1,47.5,30.8,40.3
2023-03-13,FLD_06,EQP_006,35.0,58.2,0.0,47.0,48.3,33.1,40.9
2023-03-14,FLD_01,EQP_001,14.0,42.3,0.0,42.7,59.2,32.0,42.6
2023-03-14,FLD_02,EQP_002,10.1,53.9,0.0,47.4,43.7,38.7,34.9
2023-03-14,FLD_03,EQP_003,27.0,55.8,0.0,25.4,47.2,24.0,38.2
2023-03-14,FLD_04,EQP_004,29.5,62.4,0.0,58.2,50.1,31.1,44.2
2023-03-14,FLD_05,EQP_005,11.3,57.1,0.0,58.6,52.8,38.1,37.0
2023-03-14,FLD_06,EQP_006,27.9,56.4,0.16,55.2,59.3,33.7,38.7
2023-03-15,FLD_01,EQP_001,19.0,35.4,0.0,41.2,51.1,20.9,44.6
2023-03-15,FLD_02,EQP_002,16.0,44.3,0.0,52.1,40.6,36.7,37.2
2023-03-15,FLD_03,EQP_003,29.2,51.5,0.0,22.3,52.9,23.5,43.4
2023-03-15,FLD_04,EQP_004,30.5,39.3,0.0,45.1,47.3,37.5,37.1
2023-03-15,FLD_05,EQP_005,13.0,37.9,0.0,51.3,63.2,27.6,36.3
2023-03-15,FLD_06,EQP_006,30.6,51.4,0.11,44.7,60.5,30.4,37.5
2023-03-16,FLD_01,EQP_001,16.0,39.7,0.0,54.3,49.4,21.3,42.0
2023-03-16,FLD_02,EQP_002,12.3,49.4,0.05,45.0,50.6,36.1,38.4
2023-03-16,FLD_03,EQP_003,26.9,59.5,0.0,27.1,42.8,34.2,37.8
2023-03-16,FLD_04,EQP_004,18.8,51.2,0.0,56.0,31.0,31.3,32.9
2023-03-16,FLD_05,EQP_005,18.8,47.2,0.0,42.4,44.4,24.2,29.5
2023-03-16,FLD_06,EQP_006,27.6,55.5,0.0,62.3,43.1,32.6,33.2
2023-03-17,FLD_01,EQP_001,18.4,36.8,0.04,49.5,38.6,33.8,33.1
2023-03-17,FLD_02,EQP_002,18.4,49.8,0.0,39.6,47.4,26.1,48.0
2023-03-17,FLD_03,EQP_003,24.7,61.4,0.0,31.8,58.9,35.3,41.3
2023-03-17,FLD_04,EQP_004,27.9,39.6,0.0,40.1,35.0,33.6,28.7
2023-03-17,FLD_05,EQP_005,14.9,44.5,0.12,48.5,60.2,25.2,35.9
2023-03-17,FLD_06,EQP_006,26.2,60.9,0.02,60.4,53.6,35.9,32.9
2023-03-18,FLD_01,EQP_001,23.0,55.3,0.0,42.7,64.6,34.6,35.4
2023-03-18,FLD_02,EQP_002,19.3,29.7,0.0,49.6,55.6,31.4,34.1
2023-03-18,FLD_03,EQP_003,26.0,64.2,0.0,27.5,54.3,28.4,39.9
2023-03-18,FLD_04,EQP_004,28.3,51.6,0.0,43.5,65.3,23.6,41.1
2023-03-18,FLD_05,EQP_005,20.4,27.5,0.01,43.1,57.5,30.1,57.2
2023-03-18,FLD_06,EQP_006,23.1,62.7,0.1,60.4,44.1,31.1,28.9
2023-03-19,FLD_01,EQP_001,18.8,43.1,0.0,57.7,59.3,29.4,41.5
2023-03-19,FLD_02,EQP_002,19.0,28.7,0.0,41.6,50.4,25.5,47.0
2023-03-19,FLD_03,EQP_003,31.3,69.7,0.0,23.1,52.3,37.7,36.1
2023-03-19,FLD_04,EQP_004,27.6,56.4,0.0,45.0,60.8,35.9,40.8
2023-03-19,FLD_05,EQP_005,16.7,45.6,0.0,45.9,43.3,37.1,30.5
2023-03-19,FLD_06,EQP_006,24.1,49.5,0.0,52.2,47.7,37.1,25.1
2023-03-20,FLD_01,EQP_001,21.4,43.5,0.0,46.7,36.9,36.0,46.9
2023-03-20,FLD_02,EQP_002,13.2,36.1,0.0,46.9,41.8,35.5,46.4
2023-03-20,FLD_03,EQP_003,30.8,57.1,0.0,29.6,61.5,27.7,29.6
2023-03-20,FLD_04,EQP_004,32.6,57.0,0.0,47.4,42.1,35.6,53.9
2023-03-20,FLD_05,EQP_005,17.1,31.1,0.0,47.1,39.8,39.9,39.9
2023-03-20,FLD_06,EQP_006,26.0,45.6,0.0,62.1,54.6,37.0,31.9
2023-03-21,FLD_01,EQP_001,10.9,38.6,0.0,44.4,56.5,28.1,39.1
2023-03-21,FLD_02,EQP_002,19.4,50.2,0.0,39.9,63.0,28.6,49.5
2023-03-21,FLD_03,EQP_003,31.3,53.1,0.0,26.4,42.2,29.6,42.0
2023-03-21,FLD_04,EQP_004,28.3,50.3,0.0,51.0,42.2,24.2,29.9
2023-03-21,FLD_05,EQP_005,9.2,26.5,0.0,56.4,43.8,30.9,43.1
2023-03-21,FLD_06,EQP_006,37.5,49.9,0.0,41.6,41.8,28.6,34.2
2023-03-22,FLD_01,EQP_001,18.4,32.8,0.0,51.3,44.6,35.0,41.5
2023-03-22,FLD_02,EQP_002,9.0,49.3,0.0,44.7,50.6,34.3,40.8
2023-03-22,FLD_03,EQP_003,23.4,47.8,0.0,26.8,40.8,26.2,41.0
2023-03-22,FLD_04,EQP_004,33.1,56.8,0.0,58.8,46.8,32.5,43.4
2023-03-22,FLD_05,EQP_005,17.1,39.1,0.0,47.4,43.5,29.5,37.0
2023-03-22,FLD_06,EQP_006,38.1,58.5,0.22,60.1,49.3,27.1,45.1
2023-03-23,FLD_01,EQP_001,15.6,29.4,0.0,48.9,48.8,34.2,41.2
2023-03-23,FLD_02,EQP_002,11.2,34.8,0.0,48.1,59.7,35.7,36.6
2023-03-23,FLD_03,EQP_003,33.4,55.9,0.0,27.1,60.8,32.6,39.4
2023-03-23,FLD_04,EQP_004,36.9,61.3,0.0,51.9,65.5,37.0,43.3
2023-03-23,FLD_05,EQP_005,10.2,41.4,0.0,47.0,43.6,28.1,37.5
2023-03-23,FLD_06,EQP_006,27.3,44.2,0.0,54.9,30.0,18.1,38.0
2023-03-24,FLD_01,EQP_001,15.5,42.0,0.0,61.5,65.2,30.8,46.1
2023-03-24,FLD_02,EQP_002,17.0,26.7,0.0,40.9,56.6,21.8,40.7
2023-03-24,FLD_03,EQP_003,30.0,55.3,0.0,30.9,33.2,35.8,48.3
2023-03-24,FLD_04,EQP_004,27.9,33.4,0.0,47.7,54.1,25.4,46.8
2023-03-24,FLD_05,EQP_005,10.8,34.4,0.0,49.1,45.7,32.6,51.6
2023-03-24,FLD_06,EQP_006,31.8,53.8,0.0,48.2,39.5,32.5,37.9
2023-03-25,FLD_01,EQP_001,14.4,46.1,0.0,55.5,49.5,32.5,36.8
2023-03-25,FLD_02,EQP_002,21.2,31.3,0.0,48.2,52.3,31.7,41.7
2023-03-25,FLD_03,EQP_003,29.5,51.3,0.0,32.2,32.3,32.5,25.0
2023-03-25,FLD_04,EQP_004,25.5,67.2,0.0,58.4,40.7,16.9,36.9
2023-03-25,FLD_05,EQP_005,20.9,22.8,0.0,40.9,40.1,40.5,49.6
2023-03-25,FLD_06,EQP_006,31.3,47.7,0.0,58.3,45.0,21.9,42.6
2023-03-26,FLD_01,EQP_001,18.8,57.9,0.0,56.7,61.7,24.4,39.8
2023-03-26,FLD_02,EQP_002,14.2,24.4,0.0,35.0,51.0,30.0,38.6
2023-03-26,FLD_03,EQP_003,32.4,46.9,0.0,27.4,51.0,29.4,32.2
2023-03-26,FLD_04,EQP_004,29.7,48.2,0.0,50.8,29.9,29.8,40.3
2023-03-26,FLD_05,EQP_005,20.1,41.9,0.0,42.2,60.5,31.6,41.2
2023-03-26,FLD_06,EQP_006,24.5,56.5,0.0,52.7,44.0,32.6,29.0
2023-03-27,FLD_01,EQP_001,10.1,58.7,0.0,57.2,39.7,26.5,34.5
2023-03-27,FLD_02,EQP_002,21.3,36.1,0.0,49.3,59.5,29.5,46.0
2023-03-27,FLD_03,EQP_003,35.6,60.2,0.0,19.4,58.1,31.7,38.6
2023-03-27,FLD_04,EQP_004,26.0,48.5,0.0,49.5,59.2,24.3,44.6
2023-03-27,FLD_05,EQP_005,19.5,48.0,0.0,37.8,46.7,30.2,40.7
2023-03-27,FLD_06,EQP_006,28.3,57.4,0.29,53.0,47.7,36.0,45.4
2023-03-28,FLD_01,EQP_001,10.8,43.6,0.0,51.6,35.8,36.5,44.6
2023-03-28,FLD_02,EQP_002,14.3,25.9,0.0,47.4,44.9,28.8,44.5
2023-03-28,FLD_03,EQP_003,30.4,56.3,0.04,25.8,53.7,27.5,38.9
2023-03-28,FLD_04,EQP_004,25.5,53.9,0.0,55.1,45.3,28.1,44.3
2023-03-28,FLD_05,EQP_005,14.1,44.3,0.0,47.0,52.9,30.0,27.5
2023-03-28,FLD_06,EQP_006,29.5,71.9,0.0,60.3,45.1,29.4,42.0
2023-03-29,FLD_01,EQP_001,21.2,47.9,0.0,50.6,52.7,35.1,45.2
2023-03-29,FLD_02,EQP_002,11.8,48.3,0.02,48.2,48.8,36.0,39.5
2023-03-29,FLD_03,EQP_003,25.0,51.1,0.16,32.5,43.2,42.4,41.6
2023-03-29,FLD_04,EQP_004,33.4,53.0,0.25,56.0,58.5,34.4,38.1
2023-03-29,FLD_05,EQP_005,14.1,43.4,0.0,46.6,51.5,23.1,44.8
2023-03-29,FLD_06,EQP_006,32.4,48.4,0.0,54.0,50.3,22.8,32.1
2023-03-30,FLD_01,EQP_001,17.5,18.8,0.0,50.0,58.4,24.3,40.1
2023-03-30,FLD_02,EQP_002,17.2,34.5,0.0,35.9,35.7,26.9,43.5
2023-03-30,FLD_03,EQP_003,30.7,62.8,0.0,18.2,47.7,30.4,49.9
2023-03-30,FLD_04,EQP_004,32.1,40.8,0.11,46.4,55.0,23.0,37.5
2023-03-30,FLD_05,EQP_005,18.3,46.9,0.0,46.5,51.3,25.0,38.9
2023-03-30,FLD_06,EQP_006,21.3,55.6,0.0,64.3,56.5,29.5,37.3
2023-03-31,FLD_01,EQP_001,14.0,51.0,0.0,55.0,66.3,31.4,39.9
2023-03-31,FLD_02,EQP_002,17.6,40.0,0.0,45.7,37.0,31.4,36.6
2023-03-31,FLD_03,EQP_003,24.0,50.1,0.08,23.6,43.7,31.2,32.0
2023-03-31,FLD_04,EQP_004,26.6,40.9,0.0,38.1,49.3,29.2,38.0
2023-03-31,FLD_05,EQP_005,12.2,28.4,0.0,43.5,52.3,25.5,41.9
2023-03-31,FLD_06,EQP_006,30.6,50.5,0.0,55.7,46.7,31.3,38.6
2023-04-01,FLD_01,EQP_001,20.0,35.7,0.0,47.4,42.9,25.7,31.2
2023-04-01,FLD_02,EQP_002,23.7,16.7,0.0,35.2,54.1,30.2,28.2
2023-04-01,FLD_03,EQP_003,28.3,61.3,0.0,28.1,40.4,28.9,35.5
2023-04-01,FLD_04,EQP_004,24.2,54.0,0.0,48.8,49.0,28.0,32.9
2023-04-01,FLD_05,EQP_005,18.4,41.7,0.05,41.6,59.4,24.1,42.9
2023-04-01,FLD_06,EQP_006,30.1,58.6,0.0,47.6,41.1,23.0,47.9
2023-04-02,FLD_01,EQP_001,21.2,28.2,0.0,44.5,47.5,26.9,35.7
2023-04-02,FLD_02,EQP_002,23.9,25.3,0.0,35.5,61.2,27.6,43.2
2023-04-02,FLD_03,EQP_003,30.9,53.6,0.0,32.0,41.1,28.2,39.1
2023-04-02,FLD_04,EQP_004,21.1,59.5,0.0,49.8,47.9,24.7,39.7
2023-04-02,FLD_05,EQP_005,21.9,36.9,0.0,44.0,63.2,30.7,46.0
2023-04-02,FLD_06,EQP_006,21.1,56.1,0.0,55.9,54.8,36.6,36.1
2023-04-03,FLD_01,EQP_001,21.5,37.6,0.0,54.9,51.9,22.3,38.8
2023-04-03,FLD_02,EQP_002,21.2,40.8,0.0,44.6,49.2,27.1,22.6
2023-04-03,FLD_03,EQP_003,28.4,52.8,0.0,29.9,54.7,26.0,28.6
2023-04-03,FLD_04,EQP_004,24.6,62.8,0.57,65.2,55.7,32.1,42.3
2023-04-03,FLD_05,EQP_005,17.8,37.7,0.0,41.4,65.5,26.3,47.7
2023-04-03,FLD_06,EQP_006,22.0,58.7,0.0,50.0,51.7,35.0,34.9
2023-04-04,FLD_01,EQP_001,14.0,38.1,0.13,54.3,54.4,34.7,39.6
2023-04-04,FLD_02,EQP_002,27.4,41.2,0.0,35.5,48.8,33.8,32.9
2023-04-04,FLD_03,EQP_003,26.6,64.5,0.0,31.7,62.2,34.4,44.6
2023-04-04,FLD_04,EQP_004,26.2,57.9,0.0,47.5,51.6,35.0,36.7
2023-04-04,FLD_05,EQP_005,13.4,54.1,0.0,45.5,57.3,32.7,42.6
2023-04-04,FLD_06,EQP_006,25.0,44.6,0.0,56.0,64.7,24.2,43.1
2023-04-05,FLD_01,EQP_001,22.5,20.2,0.11,52.3,49.3,31.7,41.0
2023-04-05,FLD_02,EQP_002,13.2,40.9,0.0,43.3,52.9,31.6,28.7
2023-04-05,FLD_03,EQP_003,33.1,65.1,0.0,33.1,38.0,30.4,40.7
2023-04-05,FLD_04,EQP_004,21.5,57.8,0.0,59.0,63.1,45.8,33.3
2023-04-05,FLD_05,EQP_005,21.0,18.2,0.0,38.3,54.1,29.4,35.0
2023-04-05,FLD_06,EQP_006,23.3,70.3,0.0,47.8,56.0,19.7,40.2
2023-04-06,FLD_01,EQP_001,11.7,35.8,0.0,62.1,52.9,25.7,39.8
2023-04-06,FLD_02,EQP_002,20.1,43.7,0.0,43.3,37.2,26.2,39.2
2023-04-06,FLD_03,EQP_003,23.5,49.9,0.0,23.2,51.6,29.6,36.5
2023-04-06,FLD_04,EQP_004,24.3,60.4,0.0,51.0,45.6,38.4,51.1
2023-04-06,FLD_05,EQP_005,15.1,27.8,0.0,40.3,47.9,38.0,44.8
2023-04-06,FLD_06,EQP_006,29.0,43.5,0.0,60.9,49.1,25.2,33.1
2023-04-07,FLD_01,EQP_001,23.5,38.7,0.0,41.4,52.4,34.7,37.5
2023-04-07,FLD_02,EQP_002,22.8,67.1,0.0,51.9,36.9,31.2,36.8
2023-04-07,FLD_03,EQP_003,26.4,60.5,0.0,35.3,53.6,34.8,38.6
2023-04-07,FLD_04,EQP_004,28.6,57.0,0.0,47.3,43.9,33.8,46.8
2023-04-07,FLD_05,EQP_005,16.3,33.2,0.0,36.6,48.8,27.8,40.7
2023-04-07,FLD_06,EQP_006,24.7,38.7,0.0,52.5,47.1,28.0,48.8
2023-04-08,FLD_01,EQP_001,18.5,39.5,0.0,58.1,48.2,34.3,40.5
2023-04-08,FLD_02,EQP_002,24.6,35.1,0.0,42.0,53.3,32.8,39.0
2023-04-08,FLD_03,EQP_003,22.8,45.1,0.0,30.9,45.3,29.3,40.4
2023-04-08,FLD_04,EQP_004,20.7,48.6,0.0,57.6,46.1,35.3,38.9
2023-04-08,FLD_05,EQP_005,17.3,28.1,0.0,51.2,37.8,38.1,37.8
2023-04-08,FLD_06,EQP_006,25.2,39.7,0.0,48.1,36.5,30.6,36.2
